date,time,year,month,day,week,day_of_week,coordinates
2013-08-15,11:19:00 PM,2013,8,15,33,3,"(41.936575, -87.779865)"
2013-08-15,11:19:10 PM,2013,8,15,33,3,"(41.936592, -87.77894)"
2013-08-15,11:19:20 PM,2013,8,15,33,3,"(41.936602, -87.778167)"
2013-08-15,11:19:30 PM,2013,8,15,33,3,"(41.936623, -87.777387)"
2013-08-15,11:19:40 PM,2013,8,15,33,3,"(41.936632, -87.776567)"
2013-08-15,11:19:50 PM,2013,8,15,33,3,"(41.936632, -87.776067)"
2013-08-15,11:20:00 PM,2013,8,15,33,3,"(41.93665, -87.775228)"
2013-08-15,11:20:10 PM,2013,8,15,33,3,"(41.936665, -87.774487)"
2013-08-15,11:20:20 PM,2013,8,15,33,3,"(41.9367, -87.77384)"
2013-08-15,11:20:30 PM,2013,8,15,33,3,"(41.937273, -87.773822)"
2013-08-15,11:20:40 PM,2013,8,15,33,3,"(41.937843, -87.773843)"
2013-08-15,11:21:10 PM,2013,8,15,33,3,"(41.938143, -87.775055)"
2013-08-15,11:21:20 PM,2013,8,15,33,3,"(41.937635, -87.77502)"
2013-08-15,11:21:30 PM,2013,8,15,33,3,"(41.937038, -87.775002)"
2013-08-15,11:21:40 PM,2013,8,15,33,3,"(41.936488, -87.774977)"
2013-08-15,11:21:50 PM,2013,8,15,33,3,"(41.935822, -87.774945)"
2013-08-15,11:22:00 PM,2013,8,15,33,3,"(41.935162, -87.77491)"
2013-08-15,11:22:10 PM,2013,8,15,33,3,"(41.934682, -87.774887)"
2013-08-15,11:22:20 PM,2013,8,15,33,3,"(41.933968, -87.774852)"
2013-08-15,11:22:30 PM,2013,8,15,33,3,"(41.93327, -87.774827)"
2013-08-15,11:22:40 PM,2013,8,15,33,3,"(41.93274, -87.774807)"
2013-08-15,11:22:50 PM,2013,8,15,33,3,"(41.932077, -87.774782)"
2013-08-15,11:23:00 PM,2013,8,15,33,3,"(41.931452, -87.774765)"
2013-08-15,11:23:30 PM,2013,8,15,33,3,"(41.931723, -87.773568)"
2013-08-15,11:23:40 PM,2013,8,15,33,3,"(41.932208, -87.773587)"
2013-08-15,11:23:50 PM,2013,8,15,33,3,"(41.932777, -87.773603)"
2013-08-15,11:24:00 PM,2013,8,15,33,3,"(41.93335, -87.773625)"
2013-08-15,11:24:10 PM,2013,8,15,33,3,"(41.934045, -87.773648)"
2013-08-15,11:24:20 PM,2013,8,15,33,3,"(41.934675, -87.773675)"
2013-08-15,11:24:30 PM,2013,8,15,33,3,"(41.935135, -87.7737)"
2013-08-15,11:24:40 PM,2013,8,15,33,3,"(41.935798, -87.773738)"
2013-08-15,11:24:50 PM,2013,8,15,33,3,"(41.936478, -87.773743)"
2013-08-15,11:25:00 PM,2013,8,15,33,3,"(41.937205, -87.773773)"
2013-08-15,11:25:10 PM,2013,8,15,33,3,"(41.937778, -87.77379)"
2013-08-15,11:25:20 PM,2013,8,15,33,3,"(41.938343, -87.773793)"
2013-08-15,11:25:30 PM,2013,8,15,33,3,"(41.938428, -87.773092)"
2013-08-15,11:25:40 PM,2013,8,15,33,3,"(41.938177, -87.772578)"
2013-08-15,11:25:50 PM,2013,8,15,33,3,"(41.937578, -87.772558)"
2013-08-15,11:26:00 PM,2013,8,15,33,3,"(41.936983, -87.77253)"
2013-08-15,11:26:10 PM,2013,8,15,33,3,"(41.936505, -87.772515)"
2013-08-15,11:26:20 PM,2013,8,15,33,3,"(41.935942, -87.772495)"
2013-08-15,11:26:30 PM,2013,8,15,33,3,"(41.935372, -87.772483)"
2013-08-15,11:26:40 PM,2013,8,15,33,3,"(41.934923, -87.77247)"
2013-08-15,11:26:50 PM,2013,8,15,33,3,"(41.934543, -87.772462)"
2013-08-15,11:27:00 PM,2013,8,15,33,3,"(41.934117, -87.772443)"
2013-08-15,11:27:10 PM,2013,8,15,33,3,"(41.933603, -87.77242)"
2013-08-15,11:27:20 PM,2013,8,15,33,3,"(41.933132, -87.772397)"
2013-08-15,11:27:30 PM,2013,8,15,33,3,"(41.932503, -87.772367)"
2013-08-15,11:27:40 PM,2013,8,15,33,3,"(41.931915, -87.772333)"
2013-08-15,11:28:20 PM,2013,8,15,33,3,"(41.931728, -87.771117)"
2013-08-15,11:28:30 PM,2013,8,15,33,3,"(41.932393, -87.771148)"
2013-08-15,11:28:40 PM,2013,8,15,33,3,"(41.932973, -87.771168)"
2013-08-15,11:28:50 PM,2013,8,15,33,3,"(41.93356, -87.771193)"
2013-08-15,11:29:00 PM,2013,8,15,33,3,"(41.934218, -87.771217)"
2013-08-15,11:29:10 PM,2013,8,15,33,3,"(41.93482, -87.77124)"
2013-08-15,11:29:20 PM,2013,8,15,33,3,"(41.935442, -87.771273)"
2013-08-15,11:29:30 PM,2013,8,15,33,3,"(41.936115, -87.771298)"
2013-08-15,11:29:40 PM,2013,8,15,33,3,"(41.936687, -87.771273)"
2013-08-15,11:29:50 PM,2013,8,15,33,3,"(41.937255, -87.771333)"
2013-08-15,11:30:00 PM,2013,8,15,33,3,"(41.937908, -87.771363)"
2013-08-15,11:30:10 PM,2013,8,15,33,3,"(41.938418, -87.771337)"
2013-08-15,11:30:20 PM,2013,8,15,33,3,"(41.938468, -87.770458)"
2013-08-15,11:30:30 PM,2013,8,15,33,3,"(41.938073, -87.770143)"
2013-08-15,11:30:40 PM,2013,8,15,33,3,"(41.937527, -87.77011)"
2013-08-15,11:30:50 PM,2013,8,15,33,3,"(41.936968, -87.770077)"
2013-08-15,11:31:00 PM,2013,8,15,33,3,"(41.936433, -87.770057)"
2013-08-15,11:31:10 PM,2013,8,15,33,3,"(41.935877, -87.770043)"
2013-08-15,11:31:20 PM,2013,8,15,33,3,"(41.935288, -87.77001)"
2013-08-15,11:31:30 PM,2013,8,15,33,3,"(41.934735, -87.769975)"
2013-08-15,11:31:40 PM,2013,8,15,33,3,"(41.933988, -87.76995)"
2013-08-15,11:31:50 PM,2013,8,15,33,3,"(41.933352, -87.769927)"
2013-08-15,11:32:00 PM,2013,8,15,33,3,"(41.932867, -87.769915)"
2013-08-15,11:32:10 PM,2013,8,15,33,3,"(41.932222, -87.769887)"
2013-08-15,11:32:50 PM,2013,8,15,33,3,"(41.931732, -87.768677)"
2013-08-15,11:33:00 PM,2013,8,15,33,3,"(41.932307, -87.768705)"
2013-08-15,11:33:10 PM,2013,8,15,33,3,"(41.932902, -87.768725)"
2013-08-15,11:33:20 PM,2013,8,15,33,3,"(41.933457, -87.768743)"
2013-08-15,11:33:30 PM,2013,8,15,33,3,"(41.93396, -87.768767)"
2013-08-15,11:33:40 PM,2013,8,15,33,3,"(41.934492, -87.768788)"
2013-08-15,11:33:50 PM,2013,8,15,33,3,"(41.935038, -87.768812)"
2013-08-15,11:34:00 PM,2013,8,15,33,3,"(41.935587, -87.768845)"
2013-08-15,11:34:10 PM,2013,8,15,33,3,"(41.936177, -87.768867)"
2013-08-15,11:34:20 PM,2013,8,15,33,3,"(41.936663, -87.768877)"
2013-08-15,11:34:30 PM,2013,8,15,33,3,"(41.9373, -87.768892)"
2013-08-15,11:34:40 PM,2013,8,15,33,3,"(41.937828, -87.76891)"
2013-08-15,11:35:20 PM,2013,8,15,33,3,"(41.937972, -87.767695)"
2013-08-15,11:35:50 PM,2013,8,15,33,3,"(41.936435, -87.767582)"
2013-08-15,11:36:00 PM,2013,8,15,33,3,"(41.935902, -87.767567)"
2013-08-15,11:36:10 PM,2013,8,15,33,3,"(41.935393, -87.767547)"
2013-08-15,11:36:20 PM,2013,8,15,33,3,"(41.93493, -87.767537)"
2013-08-15,11:36:30 PM,2013,8,15,33,3,"(41.9343, -87.767517)"
2013-08-15,11:36:40 PM,2013,8,15,33,3,"(41.93361, -87.767503)"
2013-08-15,11:36:50 PM,2013,8,15,33,3,"(41.933058, -87.7675)"
2013-08-15,11:37:00 PM,2013,8,15,33,3,"(41.932397, -87.767462)"
2013-08-15,11:37:10 PM,2013,8,15,33,3,"(41.93172, -87.767433)"
2013-08-15,11:47:20 PM,2013,8,15,33,3,"(41.914398, -87.805872)"
2013-08-15,11:47:30 PM,2013,8,15,33,3,"(41.914392, -87.805083)"
2013-08-15,11:47:40 PM,2013,8,15,33,3,"(41.914393, -87.804213)"
2013-08-15,11:47:50 PM,2013,8,15,33,3,"(41.9144, -87.803293)"
2013-08-15,11:48:00 PM,2013,8,15,33,3,"(41.914393, -87.80244)"
2013-08-15,11:48:10 PM,2013,8,15,33,3,"(41.914402, -87.801605)"
2013-08-15,11:48:20 PM,2013,8,15,33,3,"(41.914408, -87.800755)"
2013-08-15,11:48:30 PM,2013,8,15,33,3,"(41.914405, -87.800068)"
2013-08-15,11:48:40 PM,2013,8,15,33,3,"(41.914412, -87.799258)"
2013-08-15,11:48:50 PM,2013,8,15,33,3,"(41.91443, -87.798607)"
2013-08-15,11:49:00 PM,2013,8,15,33,3,"(41.914437, -87.797732)"
2013-08-15,11:49:10 PM,2013,8,15,33,3,"(41.914462, -87.796978)"
2013-08-15,11:49:20 PM,2013,8,15,33,3,"(41.914457, -87.796198)"
2013-08-15,11:49:30 PM,2013,8,15,33,3,"(41.914468, -87.795323)"
2013-08-15,11:49:40 PM,2013,8,15,33,3,"(41.914477, -87.794595)"
2013-08-15,11:49:50 PM,2013,8,15,33,3,"(41.914485, -87.793923)"
2013-08-15,11:50:00 PM,2013,8,15,33,3,"(41.914493, -87.793065)"
2013-08-15,11:50:10 PM,2013,8,15,33,3,"(41.914508, -87.792232)"
2013-08-15,11:50:20 PM,2013,8,15,33,3,"(41.914517, -87.791437)"
2013-08-15,11:50:30 PM,2013,8,15,33,3,"(41.914518, -87.790593)"
2013-08-15,11:50:40 PM,2013,8,15,33,3,"(41.914537, -87.789798)"
2013-08-15,11:50:50 PM,2013,8,15,33,3,"(41.914547, -87.78889)"
2013-08-15,11:51:00 PM,2013,8,15,33,3,"(41.914558, -87.788025)"
2013-08-15,11:51:10 PM,2013,8,15,33,3,"(41.91456, -87.787097)"
2013-08-15,11:51:20 PM,2013,8,15,33,3,"(41.914568, -87.786423)"
2013-08-15,11:51:30 PM,2013,8,15,33,3,"(41.914562, -87.785775)"
2013-08-15,11:51:40 PM,2013,8,15,33,3,"(41.914587, -87.785195)"
2013-08-15,11:51:50 PM,2013,8,15,33,3,"(41.914598, -87.784383)"
2013-08-15,11:52:00 PM,2013,8,15,33,3,"(41.914613, -87.78359)"
2013-08-15,11:52:10 PM,2013,8,15,33,3,"(41.914632, -87.782715)"
2013-08-15,11:52:20 PM,2013,8,15,33,3,"(41.914647, -87.781943)"
2013-08-15,11:52:30 PM,2013,8,15,33,3,"(41.914558, -87.781358)"
2013-08-15,11:52:40 PM,2013,8,15,33,3,"(41.914008, -87.781368)"
2013-08-15,11:52:50 PM,2013,8,15,33,3,"(41.913358, -87.781332)"
2013-08-15,11:53:00 PM,2013,8,15,33,3,"(41.912927, -87.781315)"
2013-08-15,11:53:10 PM,2013,8,15,33,3,"(41.912845, -87.78072)"
2013-08-15,11:53:20 PM,2013,8,15,33,3,"(41.912852, -87.779937)"
2013-08-15,11:53:30 PM,2013,8,15,33,3,"(41.91286, -87.779115)"
2013-08-15,11:53:40 PM,2013,8,15,33,3,"(41.912873, -87.778128)"
2013-08-15,11:53:50 PM,2013,8,15,33,3,"(41.912875, -87.777412)"
2013-08-16,12:00:28 AM,2013,8,16,33,4,"(41.960033, -87.785495)"
2013-08-16,12:00:38 AM,2013,8,16,33,4,"(41.959468, -87.785478)"
2013-08-16,12:00:48 AM,2013,8,16,33,4,"(41.958977, -87.785457)"
2013-08-16,12:00:58 AM,2013,8,16,33,4,"(41.958485, -87.785438)"
2013-08-16,12:01:08 AM,2013,8,16,33,4,"(41.958002, -87.785443)"
2013-08-16,12:01:18 AM,2013,8,16,33,4,"(41.95764, -87.785447)"
2013-08-16,12:02:48 AM,2013,8,16,33,4,"(41.957312, -87.785477)"
2013-08-16,12:02:58 AM,2013,8,16,33,4,"(41.95683, -87.785462)"
2013-08-16,12:03:18 AM,2013,8,16,33,4,"(41.956725, -87.784697)"
2013-08-16,12:03:48 AM,2013,8,16,33,4,"(41.956718, -87.783977)"
2013-08-16,12:03:58 AM,2013,8,16,33,4,"(41.956718, -87.783332)"
2013-08-16,12:04:08 AM,2013,8,16,33,4,"(41.95672, -87.782623)"
2013-08-16,12:04:18 AM,2013,8,16,33,4,"(41.956703, -87.781967)"
2013-08-16,12:04:28 AM,2013,8,16,33,4,"(41.956203, -87.781873)"
2013-08-16,12:04:38 AM,2013,8,16,33,4,"(41.955643, -87.781852)"
2013-08-16,12:04:48 AM,2013,8,16,33,4,"(41.95531, -87.782127)"
2013-08-16,12:04:58 AM,2013,8,16,33,4,"(41.955293, -87.782992)"
2013-08-16,12:05:18 AM,2013,8,16,33,4,"(41.95529, -87.782973)"
2013-08-16,12:05:28 AM,2013,8,16,33,4,"(41.955297, -87.78219)"
2013-08-16,12:05:38 AM,2013,8,16,33,4,"(41.955082, -87.78181)"
2013-08-16,12:05:58 AM,2013,8,16,33,4,"(41.954672, -87.782573)"
2013-08-16,12:06:08 AM,2013,8,16,33,4,"(41.954883, -87.782475)"
2013-08-16,12:06:18 AM,2013,8,16,33,4,"(41.954903, -87.781893)"
2013-08-16,12:06:28 AM,2013,8,16,33,4,"(41.954512, -87.781783)"
2013-08-16,12:06:38 AM,2013,8,16,33,4,"(41.954035, -87.781817)"
2013-08-16,12:06:48 AM,2013,8,16,33,4,"(41.954002, -87.78234)"
2013-08-16,12:06:58 AM,2013,8,16,33,4,"(41.953998, -87.783115)"
2013-08-16,12:07:08 AM,2013,8,16,33,4,"(41.954002, -87.783818)"
2013-08-16,12:07:18 AM,2013,8,16,33,4,"(41.953998, -87.784373)"
2013-08-16,12:07:28 AM,2013,8,16,33,4,"(41.95399, -87.785078)"
2013-08-16,12:07:58 AM,2013,8,16,33,4,"(41.953715, -87.785792)"
2013-08-16,12:08:18 AM,2013,8,16,33,4,"(41.953533, -87.785117)"
2013-08-16,12:08:28 AM,2013,8,16,33,4,"(41.953537, -87.784537)"
2013-08-16,12:09:08 AM,2013,8,16,33,4,"(41.95354, -87.783463)"
2013-08-16,12:09:18 AM,2013,8,16,33,4,"(41.953548, -87.78287)"
2013-08-16,12:09:28 AM,2013,8,16,33,4,"(41.953555, -87.782212)"
2013-08-16,12:09:38 AM,2013,8,16,33,4,"(41.953563, -87.78173)"
2013-08-16,12:09:48 AM,2013,8,16,33,4,"(41.953993, -87.781702)"
2013-08-16,12:09:58 AM,2013,8,16,33,4,"(41.9545, -87.781718)"
2013-08-16,12:10:08 AM,2013,8,16,33,4,"(41.954997, -87.781737)"
2013-08-16,12:10:18 AM,2013,8,16,33,4,"(41.955532, -87.781755)"
2013-08-16,12:10:28 AM,2013,8,16,33,4,"(41.956033, -87.78179)"
2013-08-16,12:10:38 AM,2013,8,16,33,4,"(41.956515, -87.781803)"
2013-08-16,12:10:48 AM,2013,8,16,33,4,"(41.956907, -87.781828)"
2013-08-16,12:10:58 AM,2013,8,16,33,4,"(41.957338, -87.781843)"
2013-08-16,12:11:08 AM,2013,8,16,33,4,"(41.957795, -87.781848)"
2013-08-16,12:11:18 AM,2013,8,16,33,4,"(41.958293, -87.781858)"
2013-08-16,12:11:28 AM,2013,8,16,33,4,"(41.958785, -87.781878)"
2013-08-16,12:11:38 AM,2013,8,16,33,4,"(41.959275, -87.781887)"
2013-08-16,12:11:48 AM,2013,8,16,33,4,"(41.95985, -87.781902)"
2013-08-16,12:11:58 AM,2013,8,16,33,4,"(41.96037, -87.781902)"
2013-08-16,12:12:08 AM,2013,8,16,33,4,"(41.960935, -87.78192)"
2013-08-16,12:12:18 AM,2013,8,16,33,4,"(41.961448, -87.781948)"
2013-08-16,12:12:28 AM,2013,8,16,33,4,"(41.961913, -87.781942)"
2013-08-16,12:12:38 AM,2013,8,16,33,4,"(41.962393, -87.78197)"
2013-08-16,12:12:48 AM,2013,8,16,33,4,"(41.962793, -87.781997)"
2013-08-16,12:12:58 AM,2013,8,16,33,4,"(41.963253, -87.78201)"
2013-08-16,12:13:08 AM,2013,8,16,33,4,"(41.963733, -87.782007)"
2013-08-16,12:13:18 AM,2013,8,16,33,4,"(41.964247, -87.782043)"
2013-08-16,12:13:28 AM,2013,8,16,33,4,"(41.964712, -87.78197)"
2013-08-16,12:14:08 AM,2013,8,16,33,4,"(41.964613, -87.782602)"
2013-08-16,12:14:18 AM,2013,8,16,33,4,"(41.964547, -87.783212)"
2013-08-16,12:14:28 AM,2013,8,16,33,4,"(41.964053, -87.783195)"
2013-08-16,12:14:38 AM,2013,8,16,33,4,"(41.96354, -87.78319)"
2013-08-16,12:14:48 AM,2013,8,16,33,4,"(41.96303, -87.783172)"
2013-08-16,12:14:58 AM,2013,8,16,33,4,"(41.962507, -87.783167)"
2013-08-16,12:15:08 AM,2013,8,16,33,4,"(41.96204, -87.783162)"
2013-08-16,12:15:28 AM,2013,8,16,33,4,"(41.961023, -87.783098)"
2013-08-16,12:16:08 AM,2013,8,16,33,4,"(41.96032, -87.782867)"
2013-08-16,12:16:18 AM,2013,8,16,33,4,"(41.960327, -87.782133)"
2013-08-16,12:16:48 AM,2013,8,16,33,4,"(41.96033, -87.781167)"
2013-08-16,12:17:08 AM,2013,8,16,33,4,"(41.96075, -87.780703)"
2013-08-16,12:17:18 AM,2013,8,16,33,4,"(41.961103, -87.780732)"
2013-08-16,12:17:28 AM,2013,8,16,33,4,"(41.961402, -87.780747)"
2013-08-16,12:17:38 AM,2013,8,16,33,4,"(41.96175, -87.780765)"
2013-08-16,12:17:48 AM,2013,8,16,33,4,"(41.962072, -87.780767)"
2013-08-16,12:17:58 AM,2013,8,16,33,4,"(41.962488, -87.780793)"
2013-08-16,12:18:08 AM,2013,8,16,33,4,"(41.96288, -87.780807)"
2013-08-16,12:18:18 AM,2013,8,16,33,4,"(41.963332, -87.780828)"
2013-08-16,12:18:28 AM,2013,8,16,33,4,"(41.963722, -87.780817)"
2013-08-16,12:18:38 AM,2013,8,16,33,4,"(41.964132, -87.780832)"
2013-08-16,12:18:48 AM,2013,8,16,33,4,"(41.964507, -87.780845)"
2013-08-16,12:18:58 AM,2013,8,16,33,4,"(41.96459, -87.780245)"
2013-08-16,12:00:01 AM,2013,8,16,33,4,"(41.911375, -87.749617)"
2013-08-16,12:00:11 AM,2013,8,16,33,4,"(41.911398, -87.748627)"
2013-08-16,12:00:31 AM,2013,8,16,33,4,"(41.911435, -87.746675)"
2013-08-16,12:13:39 AM,2013,8,16,33,4,"(41.953913, -87.778018)"
2013-08-16,12:13:49 AM,2013,8,16,33,4,"(41.954647, -87.778028)"
2013-08-16,12:13:59 AM,2013,8,16,33,4,"(41.955365, -87.778052)"
2013-08-16,12:14:09 AM,2013,8,16,33,4,"(41.956077, -87.778095)"
2013-08-16,12:14:19 AM,2013,8,16,33,4,"(41.956623, -87.778107)"
2013-08-16,12:14:29 AM,2013,8,16,33,4,"(41.957193, -87.778145)"
2013-08-16,12:14:39 AM,2013,8,16,33,4,"(41.957722, -87.778175)"
2013-08-16,12:14:49 AM,2013,8,16,33,4,"(41.958268, -87.778197)"
2013-08-16,12:14:59 AM,2013,8,16,33,4,"(41.95879, -87.77821)"
2013-08-16,12:15:09 AM,2013,8,16,33,4,"(41.959475, -87.778243)"
2013-08-16,12:15:19 AM,2013,8,16,33,4,"(41.960063, -87.778283)"
2013-08-16,12:15:39 AM,2013,8,16,33,4,"(41.96094, -87.778312)"
2013-08-16,12:15:49 AM,2013,8,16,33,4,"(41.961608, -87.778328)"
2013-08-16,12:15:59 AM,2013,8,16,33,4,"(41.962115, -87.778357)"
2013-08-16,12:16:09 AM,2013,8,16,33,4,"(41.96286, -87.778375)"
2013-08-16,12:16:19 AM,2013,8,16,33,4,"(41.963573, -87.778395)"
2013-08-16,12:16:29 AM,2013,8,16,33,4,"(41.96426, -87.778408)"
2013-08-16,12:16:49 AM,2013,8,16,33,4,"(41.964563, -87.779308)"
2013-08-16,12:16:59 AM,2013,8,16,33,4,"(41.964275, -87.779563)"
2013-08-16,12:17:09 AM,2013,8,16,33,4,"(41.963562, -87.779553)"
2013-08-16,12:17:19 AM,2013,8,16,33,4,"(41.962787, -87.779522)"
2013-08-16,12:17:29 AM,2013,8,16,33,4,"(41.962145, -87.779517)"
2013-08-16,12:17:39 AM,2013,8,16,33,4,"(41.961627, -87.779468)"
2013-08-16,12:17:49 AM,2013,8,16,33,4,"(41.960972, -87.779463)"
2013-08-16,12:17:59 AM,2013,8,16,33,4,"(41.96042, -87.779463)"
2013-08-16,12:18:09 AM,2013,8,16,33,4,"(41.960197, -87.77945)"
2013-08-16,12:18:19 AM,2013,8,16,33,4,"(41.959478, -87.779417)"
2013-08-16,12:18:29 AM,2013,8,16,33,4,"(41.958767, -87.7794)"
2013-08-16,12:18:39 AM,2013,8,16,33,4,"(41.9582, -87.779388)"
2013-08-16,12:18:49 AM,2013,8,16,33,4,"(41.957452, -87.779362)"
2013-08-16,12:18:59 AM,2013,8,16,33,4,"(41.95684, -87.779352)"
2013-08-16,12:19:09 AM,2013,8,16,33,4,"(41.956292, -87.779318)"
2013-08-16,12:19:19 AM,2013,8,16,33,4,"(41.955585, -87.779295)"
2013-08-16,12:19:29 AM,2013,8,16,33,4,"(41.954945, -87.779273)"
2013-08-16,12:19:39 AM,2013,8,16,33,4,"(41.954297, -87.779257)"
2013-08-16,12:19:49 AM,2013,8,16,33,4,"(41.953612, -87.779265)"
2013-08-16,12:21:29 AM,2013,8,16,33,4,"(41.953333, -87.780473)"
2013-08-16,12:21:39 AM,2013,8,16,33,4,"(41.953968, -87.78049)"
2013-08-16,12:21:49 AM,2013,8,16,33,4,"(41.954613, -87.780508)"
2013-08-16,12:21:59 AM,2013,8,16,33,4,"(41.955285, -87.780528)"
2013-08-16,12:22:09 AM,2013,8,16,33,4,"(41.955977, -87.780543)"
2013-08-16,12:22:19 AM,2013,8,16,33,4,"(41.956527, -87.780547)"
2013-08-16,12:22:29 AM,2013,8,16,33,4,"(41.957128, -87.780583)"
2013-08-16,12:22:39 AM,2013,8,16,33,4,"(41.957895, -87.780593)"
2013-08-16,12:22:49 AM,2013,8,16,33,4,"(41.958642, -87.78063)"
2013-08-16,12:22:59 AM,2013,8,16,33,4,"(41.959333, -87.780647)"
2013-08-16,12:23:09 AM,2013,8,16,33,4,"(41.959978, -87.780677)"
2013-08-16,12:23:29 AM,2013,8,16,33,4,"(41.960678, -87.780702)"
2013-08-16,12:23:39 AM,2013,8,16,33,4,"(41.961298, -87.780712)"
2013-08-16,12:23:49 AM,2013,8,16,33,4,"(41.96184, -87.780723)"
2013-08-16,12:23:59 AM,2013,8,16,33,4,"(41.96242, -87.780742)"
2013-08-16,12:24:19 AM,2013,8,16,33,4,"(41.96387, -87.780802)"
2013-08-16,12:24:29 AM,2013,8,16,33,4,"(41.964423, -87.780807)"
2013-08-16,12:24:39 AM,2013,8,16,33,4,"(41.964525, -87.7812)"
2013-08-16,12:24:49 AM,2013,8,16,33,4,"(41.96456, -87.78177)"
2013-08-22,8:02:55 PM,2013,8,22,34,3,"(41.885083, -87.719797)"
2013-08-22,8:03:05 PM,2013,8,22,34,3,"(41.885012, -87.718863)"
2013-08-22,8:03:15 PM,2013,8,22,34,3,"(41.884955, -87.717942)"
2013-08-22,8:03:45 PM,2013,8,22,34,3,"(41.884485, -87.717127)"
2013-08-22,8:04:15 PM,2013,8,22,34,3,"(41.882375, -87.715635)"
2013-08-22,8:04:25 PM,2013,8,22,34,3,"(41.881845, -87.716042)"
2013-08-22,8:04:35 PM,2013,8,22,34,3,"(41.881668, -87.716125)"
2013-08-22,8:05:25 PM,2013,8,22,34,3,"(41.877295, -87.716032)"
2013-08-22,8:05:35 PM,2013,8,22,34,3,"(41.876532, -87.71599)"
2013-08-22,8:05:45 PM,2013,8,22,34,3,"(41.875945, -87.715958)"
2013-08-22,8:05:55 PM,2013,8,22,34,3,"(41.875728, -87.716112)"
2013-08-22,8:06:15 PM,2013,8,22,34,3,"(41.875323, -87.717365)"
2013-08-22,8:06:25 PM,2013,8,22,34,3,"(41.875158, -87.717988)"
2013-08-22,8:08:45 PM,2013,8,22,34,3,"(41.877272, -87.716133)"
2013-08-22,8:08:55 PM,2013,8,22,34,3,"(41.877517, -87.716543)"
2013-08-22,8:09:05 PM,2013,8,22,34,3,"(41.878187, -87.716498)"
2013-08-22,8:09:15 PM,2013,8,22,34,3,"(41.878897, -87.716513)"
2013-08-22,8:09:25 PM,2013,8,22,34,3,"(41.87958, -87.716755)"
2013-08-22,8:09:35 PM,2013,8,22,34,3,"(41.880243, -87.717023)"
2013-08-22,8:10:05 PM,2013,8,22,34,3,"(41.880812, -87.717697)"
2013-08-22,8:10:15 PM,2013,8,22,34,3,"(41.880792, -87.718718)"
2013-08-22,8:10:25 PM,2013,8,22,34,3,"(41.880768, -87.719687)"
2013-08-22,8:15:55 PM,2013,8,22,34,3,"(41.87745, -87.72056)"
2013-08-22,8:16:05 PM,2013,8,22,34,3,"(41.878207, -87.720583)"
2013-08-22,8:16:15 PM,2013,8,22,34,3,"(41.878878, -87.720625)"
2013-08-22,8:16:25 PM,2013,8,22,34,3,"(41.879535, -87.720647)"
2013-08-22,8:16:35 PM,2013,8,22,34,3,"(41.880135, -87.720678)"
2013-08-22,8:16:45 PM,2013,8,22,34,3,"(41.880532, -87.7207)"
2013-08-22,8:17:05 PM,2013,8,22,34,3,"(41.881125, -87.720742)"
2013-08-22,8:17:25 PM,2013,8,22,34,3,"(41.88195, -87.720777)"
2013-08-22,8:17:35 PM,2013,8,22,34,3,"(41.882592, -87.720858)"
2013-08-22,8:17:45 PM,2013,8,22,34,3,"(41.883233, -87.720863)"
2013-08-22,8:17:55 PM,2013,8,22,34,3,"(41.88384, -87.720883)"
2013-08-22,8:18:05 PM,2013,8,22,34,3,"(41.88448, -87.720895)"
2013-08-22,8:18:15 PM,2013,8,22,34,3,"(41.884993, -87.720872)"
2013-08-22,8:18:25 PM,2013,8,22,34,3,"(41.885043, -87.720378)"
2013-08-22,8:18:35 PM,2013,8,22,34,3,"(41.885027, -87.719513)"
2013-08-22,8:18:45 PM,2013,8,22,34,3,"(41.884993, -87.718728)"
2013-08-22,8:18:55 PM,2013,8,22,34,3,"(41.884947, -87.718042)"
2013-08-22,8:19:05 PM,2013,8,22,34,3,"(41.884938, -87.717582)"
2013-08-22,8:19:25 PM,2013,8,22,34,3,"(41.885437, -87.717148)"
2013-08-22,8:19:35 PM,2013,8,22,34,3,"(41.886135, -87.716947)"
2013-08-22,8:19:45 PM,2013,8,22,34,3,"(41.88688, -87.716807)"
2013-08-22,8:19:55 PM,2013,8,22,34,3,"(41.887563, -87.716837)"
2013-08-22,8:20:05 PM,2013,8,22,34,3,"(41.887437, -87.716432)"
2013-08-22,8:20:15 PM,2013,8,22,34,3,"(41.886885, -87.716388)"
2013-08-22,8:20:25 PM,2013,8,22,34,3,"(41.886358, -87.716343)"
2013-08-22,8:20:55 PM,2013,8,22,34,3,"(41.886133, -87.716822)"
2013-08-22,8:22:15 PM,2013,8,22,34,3,"(41.88522, -87.71459)"
2013-08-22,8:22:35 PM,2013,8,22,34,3,"(41.88512, -87.712888)"
2013-08-22,8:22:55 PM,2013,8,22,34,3,"(41.884817, -87.711445)"
2013-08-22,8:23:05 PM,2013,8,22,34,3,"(41.884132, -87.711397)"
2013-08-22,8:23:15 PM,2013,8,22,34,3,"(41.883433, -87.711362)"
2013-08-22,8:23:35 PM,2013,8,22,34,3,"(41.882942, -87.711907)"
2013-08-22,8:23:45 PM,2013,8,22,34,3,"(41.882353, -87.712488)"
2013-08-22,8:23:55 PM,2013,8,22,34,3,"(41.881865, -87.713213)"
